location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_vaccinations_smoothed_per_million,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
Finland,1/29/20,1,1,,,,,0.18,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.56,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938
Finland,1/30/20,1,0,,,,,0.18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.56,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938
Finland,1/31/20,1,0,,,,,0.18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.56,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938
Finland,2/1/20,1,0,,,,,0.18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.56,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938
Finland,2/2/20,1,0,,,,,0.18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.56,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938
Finland,2/3/20,1,0,0.143,,,0,0.18,0,0.026,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.56,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938
Finland,2/4/20,1,0,0.143,,,0,0.18,0,0.026,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.56,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938
Finland,2/5/20,1,0,0,,,0,0.18,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.56,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938
Finland,2/6/20,1,0,0,,,0,0.18,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.89,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938
Finland,2/7/20,1,0,0,,,0,0.18,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.89,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938
Finland,2/8/20,1,0,0,,,0,0.18,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.89,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938
Finland,2/9/20,1,0,0,,,0,0.18,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.89,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938
Finland,2/10/20,1,0,0,,,0,0.18,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.89,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938
Finland,2/11/20,1,0,0,,,0,0.18,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.89,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938
Finland,2/12/20,1,0,0,,,0,0.18,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.89,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938
Finland,2/13/20,1,0,0,,,0,0.18,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.89,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938
Finland,2/14/20,1,0,0,,,0,0.18,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.89,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938
Finland,2/15/20,1,0,0,,,0,0.18,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.89,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938
Finland,2/16/20,1,0,0,,,0,0.18,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.89,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938
Finland,2/17/20,1,0,0,,,0,0.18,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.89,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938
Finland,2/18/20,1,0,0,,,0,0.18,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.89,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938
Finland,2/19/20,1,0,0,,,0,0.18,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.89,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938
Finland,2/20/20,1,0,0,,,0,0.18,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.89,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938
Finland,2/21/20,1,0,0,,,0,0.18,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.89,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938
Finland,2/22/20,1,0,0,,,0,0.18,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.89,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938
Finland,2/23/20,1,0,0,,,0,0.18,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.89,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938
Finland,2/24/20,1,0,0,,,0,0.18,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.89,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938
Finland,2/25/20,1,0,0,,,0,0.18,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.89,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938
Finland,2/26/20,2,1,0.143,,,0,0.361,0.18,0.026,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.89,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938
Finland,2/27/20,2,0,0.143,,,0,0.361,0,0.026,,,0,,,,,,,,,,,9,0.002,,,,,,tests performed,,,,,,,,,,19.44,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938
Finland,2/28/20,2,0,0.143,,,0,0.361,0,0.026,,,0,,,,,,,,,,358,367,0.066,0.065,,,,,tests performed,,,,,,,,,,19.44,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938
Finland,2/29/20,3,1,0.286,,,0,0.541,0.18,0.052,,,0,,,,,,,,,,15,382,0.069,0.003,,,,,tests performed,,,,,,,,,,19.44,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938
Finland,3/1/20,6,3,0.714,,,0,1.083,0.541,0.129,,,0,,,,,,,,,,16,398,0.072,0.003,,,,,tests performed,,,,,,,,,,19.44,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938
Finland,3/2/20,6,0,0.714,,,0,1.083,0,0.129,,,0,,,,,,,,,,26,424,0.077,0.005,,,,,tests performed,,,,,,,,,,19.44,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938
Finland,3/3/20,6,0,0.714,,,0,1.083,0,0.129,,,0,,,,,,,,,,51,475,0.086,0.009,,,,,tests performed,,,,,,,,,,19.44,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938
Finland,3/4/20,6,0,0.571,,,0,1.083,0,0.103,,,0,,,,,,,,,,85,560,0.101,0.015,,,,,tests performed,,,,,,,,,,19.44,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938
Finland,3/5/20,12,6,1.429,,,0,2.166,1.083,0.258,,,0,,,,,,,,,,80,640,0.116,0.014,90,0.016,0.016,63,tests performed,,,,,,,,,,19.44,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938
Finland,3/6/20,15,3,1.857,,,0,2.707,0.541,0.335,,,0,,,,,,,,,,105,745,0.134,0.019,54,0.01,0.034,29.1,tests performed,,,,,,,,,,19.44,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938
Finland,3/7/20,15,0,1.714,,,0,2.707,0,0.309,,,0,,,,,,,,,,20,765,0.138,0.004,55,0.01,0.031,32.1,tests performed,,,,,,,,,,19.44,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938
Finland,3/8/20,23,8,2.429,,,0,4.151,1.444,0.438,,,0,,,,,,,,,,14,779,0.141,0.003,54,0.01,0.045,22.2,tests performed,,,,,,,,,,19.44,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938
Finland,3/9/20,30,7,3.429,,,0,5.414,1.263,0.619,,,0,,,,,,,,,,122,901,0.163,0.022,68,0.012,0.05,19.8,tests performed,,,,,,,,,,19.44,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938
Finland,3/10/20,40,10,4.857,,,0,7.219,1.805,0.877,,,0,,,,,,,,,,128,1029,0.186,0.023,79,0.014,0.061,16.3,tests performed,,,,,,,,,,19.44,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938
Finland,3/11/20,59,19,7.571,,,0,10.648,3.429,1.367,,,0,,,,,,,,,,163,1192,0.215,0.029,90,0.016,0.084,11.9,tests performed,,,,,,,,,,19.44,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938
Finland,3/12/20,59,0,6.714,,,0,10.648,0,1.212,,,0,,,,,,,,,,349,1541,0.278,0.063,129,0.023,0.052,19.2,tests performed,,,,,,,,,,37.04,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938
Finland,3/13/20,155,96,20,,,0,27.975,17.326,3.61,,,0,,,,,,,,,,409,1950,0.352,0.074,172,0.031,0.116,8.6,tests performed,,,,,,,,,,37.04,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938
Finland,3/14/20,225,70,30,,,0,40.608,12.634,5.414,,,0,1.55,,,,,,,,,595,2545,0.459,0.107,254,0.046,0.118,8.5,tests performed,,,,,,,,,,37.04,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938
Finland,3/15/20,244,19,31.571,,,0,44.038,3.429,5.698,,,0,1.53,,,,,,,,,644,3189,0.576,0.116,344,0.062,0.092,10.9,tests performed,,,,,,,,,,37.04,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938
Finland,3/16/20,277,33,35.286,,,0,49.994,5.956,6.368,,,0,1.53,,,,,,,,,868,4057,0.732,0.157,451,0.081,0.078,12.8,tests performed,,,,,,,,,,57.41,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938
Finland,3/17/20,321,44,40.143,,,0,57.935,7.941,7.245,,,0,1.53,,,,,,,,,1136,5193,0.937,0.205,595,0.107,0.067,14.8,tests performed,,,,,,,,,,57.41,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938
Finland,3/18/20,336,15,39.571,,,0,60.642,2.707,7.142,,,0,1.52,,,,,,,,,1025,6218,1.122,0.185,718,0.13,0.055,18.1,tests performed,,,,,,,,,,64.81,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938
Finland,3/19/20,400,64,48.714,,,0,72.193,11.551,8.792,,,0,1.53,,,,,,,,,775,6993,1.262,0.14,779,0.141,0.063,16,tests performed,,,,,,,,,,64.81,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938
Finland,3/20/20,450,50,42.143,,,0,81.217,9.024,7.606,,,0,1.53,,,,,,,,,1286,8279,1.494,0.232,904,0.163,0.047,21.5,tests performed,,,,,,,,,,64.81,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938
Finland,3/21/20,523,73,42.571,1,1,0.143,94.392,13.175,7.683,0.18,0.18,0.026,1.53,0,0,0,0,,,,,1603,9882,1.784,0.289,1048,0.189,0.041,24.6,tests performed,,,,,,,,,,64.81,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938
Finland,3/22/20,626,103,54.571,1,0,0.143,112.982,18.59,9.849,0.18,0,0.026,1.53,,,,,,,,,1048,10930,1.973,0.189,1106,0.2,0.049,20.3,tests performed,,,,,,,,,,64.81,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938
Finland,3/23/20,700,74,60.429,1,0,0.143,126.337,13.356,10.906,0.18,0,0.026,1.51,,,,,,,,,1316,12246,2.21,0.238,1170,0.211,0.052,19.4,tests performed,,,,,,,,,,64.81,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938
Finland,3/24/20,792,92,67.286,1,0,0.143,142.942,16.604,12.144,0.18,0,0.026,1.5,,,,,,,,,1582,13828,2.496,0.286,1234,0.223,0.055,18.3,tests performed,,,,,,,,,,64.81,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938
Finland,3/25/20,880,88,77.714,3,2,0.429,158.824,15.882,14.026,0.541,0.361,0.077,1.47,22,3.971,82,14.8,,,,,1848,15676,2.829,0.334,1351,0.244,0.058,17.4,tests performed,,,,,,,,,,64.81,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938
Finland,3/26/20,958,78,79.714,5,2,0.714,172.902,14.078,14.387,0.902,0.361,0.129,1.44,24,4.332,96,17.326,,,,,1837,17513,3.161,0.332,1503,0.271,0.053,18.9,tests performed,,,,,,,,,,64.81,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938
Finland,3/27/20,1041,83,84.429,7,2,1,187.882,14.98,15.238,1.263,0.361,0.18,1.42,32,5.775,108,19.492,,,,,2004,19517,3.522,0.362,1605,0.29,0.053,19,tests performed,,,,,,,,,,67.59,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938
Finland,3/28/20,1167,126,92,9,2,1.143,210.623,22.741,16.604,1.624,0.361,0.206,1.4,31,5.595,112,20.214,,,,,1205,20722,3.74,0.217,1549,0.28,0.059,16.8,tests performed,,,,,,,,,,67.59,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938
Finland,3/29/20,1240,73,87.714,11,2,1.429,223.798,13.175,15.831,1.985,0.361,0.258,1.38,41,7.4,134,24.185,,,,,587,21309,3.846,0.106,1483,0.268,0.059,16.9,tests performed,,,,,,,,,,67.59,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938
Finland,3/30/20,1352,112,93.143,13,2,1.714,244.012,20.214,16.811,2.346,0.361,0.309,1.36,49,8.844,143,25.809,,,,,1084,22393,4.042,0.196,1450,0.262,0.064,15.6,tests performed,,,,,,,,,,67.59,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938
Finland,3/31/20,1418,66,89.429,17,4,2.286,255.924,11.912,16.14,3.068,0.722,0.413,1.34,56,10.107,137,24.726,,,,,1131,23524,4.246,0.204,1385,0.25,0.065,15.5,tests performed,,,,,,,,,,67.59,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938
Finland,4/1/20,1446,28,80.857,17,0,2,260.977,5.053,14.593,3.068,0,0.361,1.33,62,11.19,159,28.697,,,,,1611,25135,4.536,0.291,1351,0.244,0.06,16.7,tests performed,,,,,,,,,,67.59,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938
Finland,4/2/20,1518,72,80,19,2,2,273.972,12.995,14.439,3.429,0.361,0.361,1.33,65,11.731,160,28.877,,,,,2331,27466,4.957,0.421,1422,0.257,0.056,17.8,tests performed,,,,,,,,,,67.59,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938
Finland,4/3/20,1615,97,82,20,1,1.857,291.478,17.507,14.8,3.61,0.18,0.335,1.34,72,12.995,180,32.487,,,,,1691,29157,5.262,0.305,1377,0.249,0.06,16.8,tests performed,,,,,,,,,,67.59,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938
Finland,4/4/20,1882,267,102.143,25,5,2.286,339.667,48.189,18.435,4.512,0.902,0.413,1.35,73,13.175,187,33.75,,,,,3224,32381,5.844,0.582,1666,0.301,0.061,16.3,tests performed,,,,,,,,,,67.59,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938
Finland,4/5/20,1927,45,98.143,28,3,2.429,347.789,8.122,17.713,5.053,0.541,0.438,1.33,76,13.717,209,37.721,,,,,1647,34028,6.141,0.297,1817,0.328,0.054,18.5,tests performed,,,,,,,,,,67.59,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938
Finland,4/6/20,2176,249,117.714,27,-1,2,392.729,44.94,21.245,4.873,-0.18,0.361,1.32,81,14.619,228,41.15,,,,,1971,35999,6.497,0.356,1944,0.351,0.061,16.5,tests performed,,,,,,,,,,67.59,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938
Finland,4/7/20,2308,132,127.143,34,7,2.429,416.553,23.824,22.947,6.136,1.263,0.438,1.29,83,14.98,231,41.691,,,,,2167,38166,6.888,0.391,2092,0.378,0.061,16.5,tests performed,,,,,,,,,,67.59,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938
Finland,4/8/20,2487,179,148.714,40,6,3.286,448.859,32.306,26.84,7.219,1.083,0.593,1.25,82,14.8,239,43.135,,,,,3295,41461,7.483,0.595,2332,0.421,0.064,15.7,tests performed,,,,,,,,,,67.59,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938
Finland,4/9/20,2605,118,155.286,42,2,3.286,470.156,21.297,28.026,7.58,0.361,0.593,1.21,82,14.8,244,44.038,,,,,2549,44010,7.943,0.46,2363,0.426,0.066,15.2,tests performed,,,,,,,,,,67.59,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938
Finland,4/10/20,2769,164,164.857,48,6,4,499.755,29.599,29.754,8.663,1.083,0.722,1.18,81,14.619,236,42.594,,,,,3287,47297,8.536,0.593,2591,0.468,0.064,15.7,tests performed,,,,,,,,,,67.59,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938
Finland,4/11/20,2905,136,146.143,49,1,3.429,524.3,24.546,26.376,8.844,0.18,0.619,1.14,80,14.439,235,42.413,,,,,1318,48615,8.774,0.238,2319,0.419,0.063,15.9,tests performed,,,,,,,,,,67.59,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938
Finland,4/12/20,2974,69,149.571,56,7,4,536.754,12.453,26.995,10.107,1.263,0.722,1.12,77,13.897,235,42.413,,,,,1589,50204,9.061,0.287,2311,0.417,0.065,15.5,tests performed,,,,,,,,,,67.59,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938
Finland,4/13/20,3064,90,126.857,59,3,4.571,552.997,16.243,22.895,10.648,0.541,0.825,1.1,74,13.356,230,41.511,,,,,920,51124,9.227,0.166,2161,0.39,0.059,17,tests performed,,,,,,,,,,67.59,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938
Finland,4/14/20,3161,97,121.857,64,5,4.286,570.504,17.507,21.993,11.551,0.902,0.773,1.09,75,13.536,232,41.872,,,,,1225,52349,9.448,0.221,2026,0.366,0.06,16.6,tests performed,,,,,,,,,,62.96,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938
Finland,4/15/20,3237,76,107.143,72,8,4.571,584.22,13.717,19.337,12.995,1.444,0.825,1.07,75,13.536,226,40.789,,,,,2492,54841,9.898,0.45,1911,0.345,0.056,17.8,tests performed,,,,,,,,,,62.96,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938
Finland,4/16/20,3369,132,109.143,75,3,4.714,608.044,23.824,19.698,13.536,0.541,0.851,1.07,76,13.717,215,38.804,,,,,3507,58348,10.531,0.633,2048,0.37,0.053,18.8,tests performed,,,,,,,,,,62.96,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938
Finland,4/17/20,3489,120,102.857,82,7,4.857,629.702,21.658,18.564,14.8,1.263,0.877,1.06,73,13.175,208,37.54,,,,,2710,61058,11.02,0.489,1966,0.355,0.052,19.1,tests performed,,,,,,,,,,62.96,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938
Finland,4/18/20,3681,192,110.857,90,8,5.857,664.354,34.653,20.008,16.243,1.444,1.057,1.05,70,12.634,199,35.916,,,,,3692,64750,11.686,0.666,2305,0.416,0.048,20.8,tests performed,,,,,,,,,,62.96,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938
Finland,4/19/20,3783,102,115.571,94,4,5.429,682.763,18.409,20.859,16.965,0.722,0.98,1.04,68,12.273,192,34.653,,,,,2362,67112,12.113,0.426,2415,0.436,0.048,20.9,tests performed,,,,,,,,,,62.96,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938
Finland,4/20/20,3868,85,114.857,98,4,5.571,698.104,15.341,20.73,17.687,0.722,1.006,1.03,67,12.092,209,37.721,,,,,1844,68956,12.445,0.333,2547,0.46,0.045,22.2,tests performed,,,,,,,,,,60.19,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938
Finland,4/21/20,4014,146,121.857,141,43,11,724.455,26.35,21.993,25.448,7.761,1.985,1.02,63,11.37,202,36.457,,,,,3620,72576,13.099,0.653,2890,0.522,0.042,23.7,tests performed,,,,,,,,,,60.19,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938
Finland,4/22/20,4129,115,127.429,149,8,11,745.21,20.755,22.999,26.892,1.444,1.985,1,63,11.37,199,35.916,,,,,4202,76778,13.857,0.758,3134,0.566,0.041,24.6,tests performed,,,,,,,,,,60.19,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938
Finland,4/23/20,4284,155,130.714,172,23,13.857,773.185,27.975,23.592,31.043,4.151,2.501,0.99,60,10.829,206,37.179,,,,,3664,80442,14.518,0.661,3156,0.57,0.041,24.1,tests performed,,,,,,,,,,60.19,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938
Finland,4/24/20,4395,111,129.429,177,5,13.571,793.218,20.034,23.36,31.945,0.902,2.449,0.97,61,11.009,199,35.916,,,,,4280,84722,15.291,0.772,3381,0.61,0.038,26.1,tests performed,,,,,,,,,,60.19,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938
Finland,4/25/20,4475,80,113.429,186,9,13.714,807.657,14.439,20.472,33.57,1.624,2.475,0.96,60,10.829,190,34.292,,,,,3141,87863,15.858,0.567,3302,0.596,0.034,29.1,tests performed,,,,,,,,,,60.19,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938
Finland,4/26/20,4576,101,113.286,190,4,13.714,825.886,18.229,20.446,34.292,0.722,2.475,0.95,62,11.19,189,34.111,,,,,2485,90348,16.306,0.448,3319,0.599,0.034,29.3,tests performed,,,,,,,,,,60.19,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938
Finland,4/27/20,4695,119,118.143,193,3,13.571,847.363,21.477,21.323,34.833,0.541,2.449,0.95,56,10.107,187,33.75,,,,,2440,92788,16.747,0.44,3405,0.615,0.035,28.8,tests performed,,,,,,,,,,60.19,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938
Finland,4/28/20,4740,45,103.714,199,6,8.286,855.485,8.122,18.719,35.916,1.083,1.495,0.94,56,10.107,200,36.096,,,,,3788,96576,17.43,0.684,3429,0.619,0.03,33.1,tests performed,,,,,,,,,,60.19,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938
